cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,National,10/26/2020,Donald Trump,9/22/2020,9/24/2020,Morning Consult,12000,lv,.1226446,0,44,43.45362,43.62349,T,70035,130452
2020,National,10/26/2020,Donald Trump,9/21/2020,9/23/2020,Morning Consult,12000,lv,.1195206,0,44,43.45362,43.59947,T,70034,130451
2020,National,10/26/2020,Donald Trump,9/20/2020,9/22/2020,Morning Consult,12000,lv,.1166667,0,44,43.45362,43.57798,T,70033,130450
2020,National,10/26/2020,Donald Trump,9/19/2020,9/21/2020,Morning Consult,12000,lv,.1139113,0,43,42.45553,42.55694,T,70032,130449
2020,National,10/26/2020,Donald Trump,9/14/2020,9/23/2020,J.L. Partners,4053,lv,1.157785,0,41,41.62517,41.71399,"",70029,130446
2020,National,10/26/2020,Donald Trump,9/22/2020,9/24/2020,Harris Insights & Analytics,1237,lv,.2842792,0,48,48.27014,48.44315,"",70022,130433
2020,National,10/26/2020,Donald Trump,9/22/2020,9/25/2020,Harris Insights & Analytics,2768,rv,.5644135,0,40,41.5788,41.77429,"",70013,130421
2020,National,10/26/2020,Donald Trump,9/24/2020,9/27/2020,Monmouth University,809,lv,1.809897,0,45,44.16923,44.41298,"",70011,130419
2020,National,10/26/2020,Donald Trump,9/19/2020,9/25/2020,Echelon Insights,1018,lv,.8440959,0,42,43.09864,43.24151,"",70009,130407
2020,National,10/26/2020,Donald Trump,9/22/2020,9/24/2020,Siena College/The New York Times Upshot,950,lv,1.943889,0,41,42.30894,42.47262,"",69990,130350
2020,National,10/26/2020,Donald Trump,9/21/2020,9/24/2020,ABC News/The Washington Post,739,lv,1.599249,0,43.5,41.95688,42.12092,"",69989,130344
2020,National,10/26/2020,Donald Trump,9/22/2020,9/24/2020,Ipsos,934,lv,.4357636,0,41,42.87566,43.04512,"",69986,130337
2020,National,10/26/2020,Donald Trump,9/18/2020,9/22/2020,Ipsos,889,lv,.389779,0,42,43.88306,43.98493,"",69980,130323
2020,National,10/26/2020,Donald Trump,9/22/2020,9/23/2020,Redfield & Wilton Strategies,2500,lv,.5200223,0,41,42.86018,43.02023,"",69979,130320
2020,National,10/26/2020,Donald Trump,9/22/2020,9/23/2020,Emerson College,1000,lv,1.626254,0,46.58,41.93543,42.11469,"",69963,130289
2020,National,10/26/2020,Donald Trump,9/19/2020,9/21/2020,Harris Insights & Analytics,2803,rv,.5234398,0,40,41.5788,41.68125,"",69959,130281
2020,National,10/26/2020,Donald Trump,9/21/2020,9/23/2020,YouGov,1125,lv,.599238,0,44,44.1548,44.29299,"",69953,130269
2020,National,10/26/2020,Donald Trump,9/17/2020,9/21/2020,Global Strategy Group/GBAO/Navigator Research,1230,rv,.576547,0,42,42.20381,42.27407,"",69673,129995
2020,National,10/26/2020,Donald Trump,8/25/2020,9/6/2020,SSRS,1459,lv,1.235004,0,42,41.06421,41.04198,"",69706,129975
2020,National,10/26/2020,Donald Trump,9/17/2020,9/21/2020,Quinnipiac University,1302,lv,1.797704,0,42,42.80332,42.90479,"",69696,129950
2020,National,10/26/2020,Donald Trump,9/8/2020,9/15/2020,Marquette University Law School,1357,lv,2.591015,0,40,40.99992,40.98553,"",69693,129945
2020,National,10/26/2020,Donald Trump,9/17/2020,9/20/2020,Qriously,2134,lv,.5505664,0,38.57,40.7251,40.80211,"",69692,129944
2020,National,10/26/2020,Donald Trump,9/16/2020,9/22/2020,Rasmussen Reports/Pulse Opinion Research,3000,lv,.8205967,0,47.02,45.1973,45.28063,"",69691,129943
2020,National,10/26/2020,Donald Trump,9/20/2020,9/22/2020,YouGov,1124,lv,.5904199,0,42,42.15369,42.26953,"",69689,129917
2020,National,10/26/2020,Donald Trump,9/18/2020,9/20/2020,Change Research,1430,lv,.7751006,0,42,41.86739,41.93922,"",69680,129902
2020,National,10/26/2020,Donald Trump,9/8/2020,9/9/2020,Climate Nexus,1244,lv,.9034838,0,41,41.48488,41.42502,"",69679,129901
2020,National,10/26/2020,Donald Trump,9/18/2020,9/20/2020,Morning Consult,14211,lv,.1324558,0,44,43.45362,43.53232,T,69657,129860
2020,National,10/26/2020,Donald Trump,9/17/2020,9/19/2020,Morning Consult,12000,lv,.110528,0,43,42.45553,42.50828,T,69656,129859
2020,National,10/26/2020,Donald Trump,9/16/2020,9/18/2020,Morning Consult,12000,lv,.1098549,0,44,43.45362,43.48226,T,69655,129858
2020,National,10/26/2020,Donald Trump,9/15/2020,9/17/2020,Morning Consult,12000,lv,.1091086,0,43,42.45553,42.46067,T,69654,129857
2020,National,10/26/2020,Donald Trump,9/14/2020,9/16/2020,Morning Consult,12000,lv,.1084295,0,43,42.45553,42.4425,T,69653,129856
2020,National,10/26/2020,Donald Trump,9/13/2020,9/15/2020,Morning Consult,12000,lv,.1077231,0,43,42.45553,42.4275,T,69652,129855
2020,National,10/26/2020,Donald Trump,9/12/2020,9/14/2020,Morning Consult,12000,lv,.1072006,0,43,42.45553,42.41754,T,69651,129854
2020,National,10/26/2020,Donald Trump,9/18/2020,9/20/2020,Léger,830,lv,.4641163,0,41,42.69426,42.77015,"",69636,129828
2020,National,10/26/2020,Donald Trump,9/3/2020,9/7/2020,Garin-Hart-Yang Research Group,1202,lv,.9605884,0,43,43.36902,43.28823,"",69628,129816
2020,National,10/26/2020,Donald Trump,9/17/2020,9/19/2020,RMG Research,773,lv,.498579,0,44,45.04162,45.09031,"",69621,129806
2020,National,10/26/2020,Donald Trump,9/16/2020,9/19/2020,IBD/TIPP,962,lv,1.674866,0,43.9,42.49855,42.54378,"",69590,129685
2020,National,10/26/2020,Donald Trump,9/10/2020,9/14/2020,Morning Consult,1210.5,lv,.032336,0,44.5,43.95277,43.90629,"",69571,129617
2020,National,10/26/2020,Donald Trump,9/13/2020,9/16/2020,NBC News/The Wall Street Journal,1000,rv,1.486684,0,43,44.26081,44.25459,"",69563,129605
2020,National,10/26/2020,Donald Trump,9/16/2020,9/17/2020,Redfield & Wilton Strategies,2070,lv,.5136257,0,41.47,43.33376,43.35291,"",69558,129591
2020,National,10/26/2020,Donald Trump,9/15/2020,9/17/2020,YouGov,1223,rv,.5011787,0,41,42.47346,42.47067,"",69549,129578
2020,National,10/26/2020,Donald Trump,9/15/2020,9/17/2020,Ipsos,834,lv,.3598669,0,42,43.88306,43.88817,"",69548,129572
2020,National,10/26/2020,Donald Trump,9/11/2020,9/16/2020,Marist College,723,lv,1.473703,0,42.5,41.39681,41.3869,"",69541,129555
2020,National,10/26/2020,Donald Trump,9/11/2020,9/14/2020,AP-NORC,1108,a,1.021742,0,40,45.02206,44.99205,"",69514,129540
2020,National,10/26/2020,Donald Trump,9/10/2020,9/14/2020,Global Strategy Group/GBAO/Navigator Research,1007,rv,.5317973,0,42,42.20381,42.14954,"",69476,129537
2020,National,10/26/2020,Donald Trump,9/15/2020,9/15/2020,Data for Progress,809,rv,.7567086,0,42.21,42.41914,42.42377,"",69531,129536
2020,National,10/26/2020,Donald Trump,9/2/2020,9/6/2020,Targoz Market Research,1039,lv,.7460332,0,46.3,45.01496,44.97363,"",69515,129497
2020,National,10/26/2020,Donald Trump,9/9/2020,9/15/2020,Rasmussen Reports/Pulse Opinion Research,2500,lv,.7172022,0,46.6,44.7789,44.73653,"",69485,129434
2020,National,10/26/2020,Donald Trump,9/10/2020,9/13/2020,Qriously,2065,lv,.5318155,0,42.3,44.49118,44.4438,"",69483,129431
2020,National,10/26/2020,Donald Trump,9/11/2020,9/15/2020,Ipsos,859,lv,.412583,0,41,42.87566,42.83755,"",69482,129430
2020,National,10/26/2020,Donald Trump,9/13/2020,9/15/2020,YouGov,1062,lv,.4955687,0,42,42.15369,42.11778,"",69478,129407
2020,National,10/26/2020,Donald Trump,9/10/2020,9/14/2020,Harris Insights & Analytics,3758,rv,.6970302,0,39,40.57072,40.52627,"",69468,129386
2020,National,10/26/2020,Donald Trump,9/11/2020,9/13/2020,Morning Consult,12965,lv,.1154445,0,43,42.45553,42.40929,T,69459,129358
2020,National,10/26/2020,Donald Trump,9/10/2020,9/12/2020,Morning Consult,12000,lv,.1069836,0,43,42.45553,42.40327,T,69458,129357
2020,National,10/26/2020,Donald Trump,9/9/2020,9/11/2020,Morning Consult,12000,lv,.1072006,0,43,42.45553,42.39981,T,69457,129356
2020,National,10/26/2020,Donald Trump,9/8/2020,9/10/2020,Morning Consult,12000,lv,.1075851,0,43,42.45553,42.39707,T,69456,129355
2020,National,10/26/2020,Donald Trump,9/7/2020,9/9/2020,Morning Consult,12000,lv,.1074152,0,44,43.45362,43.39234,T,69455,129354
2020,National,10/26/2020,Donald Trump,9/6/2020,9/8/2020,Morning Consult,12000,lv,.1078662,0,43,42.45553,42.39468,T,69454,129353
2020,National,10/26/2020,Donald Trump,7/6/2020,7/28/2020,AP-NORC,1863,rv,1.544812,0,34,38.40409,39.42398,"",69452,129351
2020,National,10/26/2020,Donald Trump,9/11/2020,9/13/2020,Léger,833,lv,.4512197,0,41,42.69426,42.64539,"",69451,129349
2020,National,10/26/2020,Donald Trump,9/10/2020,9/12/2020,RMG Research,941,lv,.6342212,0,43,44.03841,43.98138,"",69439,129331
2020,National,10/26/2020,Donald Trump,9/1/2020,9/2/2020,Ipsos,1113,a,.4166713,0,38,41.61622,41.57616,"",69434,129323
2020,National,10/26/2020,Donald Trump,9/7/2020,9/10/2020,Fox News/Beacon Research/Shaw & Co. Research,1191,lv,1.950215,0,46,46.19021,46.14231,"",69422,129302
2020,National,10/26/2020,Donald Trump,9/9/2020,9/11/2020,YouGov,1216,rv,.4744142,0,39,40.45916,40.39608,"",69412,129269
2020,National,10/26/2020,Donald Trump,9/4/2020,9/10/2020,Opinium,1234,lv,.8867544,0,42.23,43.33473,43.24957,"",69409,129264
2020,National,10/26/2020,Donald Trump,9/4/2020,9/6/2020,Morning Consult,12965,lv,.117046,0,43,42.45553,42.40121,T,69399,129244
2020,National,10/26/2020,Donald Trump,9/3/2020,9/5/2020,Morning Consult,12000,lv,.1084553,0,44,43.45362,43.40357,T,69398,129243
2020,National,10/26/2020,Donald Trump,9/2/2020,9/4/2020,Morning Consult,12000,lv,.1090141,0,43,42.45553,42.40986,T,69397,129242
2020,National,10/26/2020,Donald Trump,9/1/2020,9/3/2020,Morning Consult,12000,lv,.1102231,0,43,42.45553,42.41538,T,69396,129241
2020,National,10/26/2020,Donald Trump,8/31/2020,9/2/2020,Morning Consult,12000,lv,.1114594,0,43,42.45553,42.42101,T,69395,129240
2020,National,10/26/2020,Donald Trump,8/30/2020,9/1/2020,Morning Consult,12000,lv,.1131807,0,43,42.45553,42.42879,T,69394,129239
2020,National,10/26/2020,Donald Trump,8/29/2020,8/31/2020,Morning Consult,12000,lv,.1154537,0,43,42.45553,42.436,T,69393,129238
2020,National,10/26/2020,Donald Trump,8/7/2020,8/16/2020,EKOS Research Associates,710,a,.599901,0,41.5,42.94482,43.31612,"",69390,129235
2020,National,10/26/2020,Donald Trump,9/3/2020,9/8/2020,Monmouth University,758,lv,1.698231,0,44,43.17175,43.10996,"",68558,128423
2020,National,10/26/2020,Donald Trump,8/28/2020,9/3/2020,Kaiser Family Foundation,989,rv,1.481039,0,43,45.2905,45.25876,"",68571,128396
2020,National,10/26/2020,Donald Trump,9/7/2020,9/8/2020,Redfield & Wilton Strategies,1611,lv,.5286826,0,40.25,42.10402,42.03362,"",68568,128389
2020,National,10/26/2020,Donald Trump,9/5/2020,9/8/2020,Harris Insights & Analytics,2832,rv,.5099514,0,39,40.57072,40.51179,"",68526,128377
2020,National,10/26/2020,Donald Trump,9/4/2020,9/6/2020,Change Research,1902,lv,.9256182,0,43,42.86687,42.80605,"",68561,128358
2020,National,10/26/2020,Donald Trump,9/3/2020,9/7/2020,Qriously,2013,lv,.5676423,0,40.79,42.96853,42.91329,"",68560,128355
2020,National,10/26/2020,Donald Trump,9/2/2020,9/8/2020,Rasmussen Reports/Pulse Opinion Research,2500,lv,.8204917,0,45.93,44.1118,44.06139,"",68556,128349
2020,National,10/26/2020,Donald Trump,9/4/2020,9/6/2020,Research Co.,1114,lv,1.314013,0,41,41.92978,41.87221,"",68500,128334
2020,National,10/26/2020,Donald Trump,9/6/2020,9/8/2020,YouGov,1057,lv,.455353,0,43,43.15429,43.08533,"",68553,128332
2020,National,10/26/2020,Donald Trump,9/5/2020,9/7/2020,Morning Consult,12000,lv,.1077796,0,44,43.45362,43.39507,T,68552,128330
2020,National,10/26/2020,Donald Trump,9/4/2020,9/6/2020,Léger,840,lv,.470859,0,41,42.69426,42.6373,"",68541,128318
2020,National,10/26/2020,Donald Trump,9/3/2020,9/8/2020,Ipsos,823,lv,.5015386,0,40,41.86726,41.809,"",68539,128314
2020,National,10/26/2020,Donald Trump,9/2/2020,9/4/2020,YouGov,2433,lv,1.039471,0,42,42.15369,42.10015,"",68494,128230
2020,National,10/26/2020,Donald Trump,8/24/2020,8/28/2020,University of Maryland Critical Issues Poll,1724,a,.7219616,0,36.5,39.62525,39.66241,"",68487,128215
2020,National,10/26/2020,Donald Trump,8/18/2020,8/23/2020,University of Maryland Critical Issues Poll,2208,a,.8179917,0,38.9,42.06861,42.28452,"",68486,128214
2020,National,10/26/2020,Donald Trump,8/31/2020,9/2/2020,Harris Insights & Analytics,1493,lv,.3243073,0,47,47.26982,47.23628,"",68482,128203
2020,National,10/26/2020,Donald Trump,9/1/2020,9/1/2020,Data for Progress,695,rv,.8043482,0,42.82,43.02963,43.01273,"",68475,128193
2020,National,10/26/2020,Donald Trump,8/27/2020,8/31/2020,Global Strategy Group/GBAO/Navigator Research,1007,rv,.6833006,0,43,43.20459,43.19024,"",68314,128186
2020,National,10/26/2020,Donald Trump,8/28/2020,9/1/2020,SSRS,997,rv,.7520062,0,43,43.38562,43.34983,"",68336,128004
2020,National,10/26/2020,Donald Trump,8/29/2020,8/31/2020,Harris Insights & Analytics,2834,rv,.5298935,0,40,41.5788,41.56074,"",68335,128003
2020,National,10/26/2020,Donald Trump,8/27/2020,8/29/2020,Morning Consult,12000,lv,.2543129,0,43,42.45553,42.4577,T,68333,128000
2020,National,10/26/2020,Donald Trump,8/26/2020,8/28/2020,Morning Consult,12000,lv,.2809022,0,43,42.45553,42.48619,T,68332,127999
2020,National,10/26/2020,Donald Trump,8/25/2020,8/27/2020,Morning Consult,12000,lv,.1606844,0,44,43.45362,43.53924,T,68331,127998
2020,National,10/26/2020,Donald Trump,8/24/2020,8/26/2020,Morning Consult,12000,lv,.1707762,0,43,42.45553,42.60154,T,68330,127997
2020,National,10/26/2020,Donald Trump,8/23/2020,8/25/2020,Morning Consult,12000,lv,.1699721,0,43,42.45553,42.64095,T,68329,127996
2020,National,10/26/2020,Donald Trump,8/22/2020,8/24/2020,Morning Consult,12000,lv,.1674515,0,42,41.45772,41.67245,T,68328,127995
2020,National,10/26/2020,Donald Trump,8/28/2020,8/31/2020,Quinnipiac University,1081,lv,1.595695,0,42,42.80332,42.8067,"",68327,127992
2020,National,10/26/2020,Donald Trump,8/27/2020,8/31/2020,Qriously,1998,lv,.7224747,0,41.05,43.2309,43.22382,"",68326,127987
2020,National,10/26/2020,Donald Trump,8/29/2020,9/1/2020,IBD/TIPP,1033,rv,1.60262,0,41,40.9268,40.89276,"",68322,127973
2020,National,10/26/2020,Donald Trump,8/30/2020,9/1/2020,YouGov,1209,rv,.5047585,0,40,41.46671,41.43217,"",68321,127971
2020,National,10/26/2020,Donald Trump,8/26/2020,9/1/2020,Rasmussen Reports/Pulse Opinion Research,2500,lv,1.005157,0,45.1,43.28597,43.29235,"",68320,127969
2020,National,10/26/2020,Donald Trump,8/28/2020,9/1/2020,Ipsos,1089,rv,.6598327,0,40,43.19155,43.17191,"",68317,127957
2020,National,10/26/2020,Donald Trump,8/21/2020,8/26/2020,Opinium,1257,lv,.8923851,0,39.11,40.19897,40.34031,"",68313,127949
2020,National,10/26/2020,Donald Trump,8/28/2020,8/31/2020,Suffolk University,1000,rv,1.592827,0,42.45,43.88184,43.85833,"",68312,127948
2020,National,10/26/2020,Donald Trump,8/26/2020,8/30/2020,Selzer & Co.,827,lv,1.790271,0,41,41.43409,41.42036,"",68311,127944
2020,National,10/26/2020,Donald Trump,8/31/2020,9/1/2020,Redfield & Wilton Strategies,1596,lv,.6171374,0,40.75,42.60818,42.56419,"",68309,127938
2020,National,10/26/2020,Donald Trump,8/30/2020,8/30/2020,Morning Consult,4000,lv,0,0,43,42.45553,42.436,T,68300,127922
2020,National,10/26/2020,Donald Trump,8/29/2020,8/29/2020,Morning Consult,4000,lv,0,0,43,42.45553,42.44394,T,68299,127921
2020,National,10/26/2020,Donald Trump,8/28/2020,8/30/2020,Morning Consult,12966,lv,.254855,0,43,42.45553,42.44394,T,68298,127919
2020,National,10/26/2020,Donald Trump,8/28/2020,8/30/2020,Léger,852,lv,.5483986,0,42,43.70103,43.68679,"",68274,127892
2020,National,10/26/2020,Donald Trump,8/24/2020,8/30/2020,AtlasIntel,4210,lv,1.435536,0,46.3,44.64955,44.73901,"",68273,127891
2020,National,10/26/2020,Donald Trump,8/30/2020,8/31/2020,Emerson College,1567,lv,2.188095,0,48.54,43.87319,43.85674,"",68268,127883
2020,National,10/26/2020,Donald Trump,8/27/2020,8/29/2020,RMG Research,915,lv,.7983916,0,44,45.04162,45.03931,"",68265,127880
2020,National,10/26/2020,Donald Trump,8/25/2020,8/28/2020,Harris Insights & Analytics,2862,rv,.6001112,0,38,39.56179,39.61042,"",68261,127873
2020,National,10/26/2020,Donald Trump,8/29/2020,8/29/2020,John Zogby Strategies/EMI Research Solutions,1007,lv,.8407729,0,42,41.69131,41.66399,"",68255,127861
2020,National,10/26/2020,Donald Trump,8/27/2020,8/28/2020,YouGov,807,rv,.4310964,0,41,42.47346,42.4677,"",68246,127842
2020,National,10/26/2020,Donald Trump,8/28/2020,8/28/2020,Morning Consult,4035,lv,0,0,44,43.45362,43.44736,T,68245,127839
2020,National,10/26/2020,Donald Trump,8/23/2020,8/23/2020,Morning Consult,4810,lv,0,0,42,41.45772,41.67245,T,68244,127838
2020,National,10/26/2020,Donald Trump,8/25/2020,8/26/2020,Redfield & Wilton Strategies,1595,lv,.7583017,0,38.83,40.67081,40.76728,"",68237,127825
2020,National,10/26/2020,Donald Trump,8/21/2020,8/24/2020,Global Strategy Group/GBAO/Navigator Research,1002,rv,.7212932,0,41,41.20292,41.40936,"",68210,127809
2020,National,10/26/2020,Donald Trump,8/22/2020,8/25/2020,Harris Insights & Analytics,2861,rv,.7944632,0,38,39.56179,39.74612,"",68220,127779
2020,National,10/26/2020,Donald Trump,7/15/2020,7/18/2020,Benenson Strategy Group/GS Strategy Group,1301,lv,1.986241,0,39,39.8306,40.84018,"",68217,127770
2020,National,10/26/2020,Donald Trump,8/19/2020,8/25/2020,Rasmussen Reports/Pulse Opinion Research,2500,lv,1.17048,0,44.72,42.9081,43.14165,"",68216,127768
2020,National,10/26/2020,Donald Trump,8/23/2020,8/25/2020,YouGov,1256,rv,.7352448,0,41,42.47346,42.65096,"",68214,127766
2020,National,10/26/2020,Donald Trump,8/19/2020,8/25/2020,Ipsos,3829,rv,1.667,0,40,43.19155,43.42107,"",68211,127753
2020,National,10/26/2020,Donald Trump,8/21/2020,8/23/2020,Change Research,2362,lv,1.054409,0,43,42.86687,43.08228,"",68203,127740
2020,National,10/26/2020,Donald Trump,8/20/2020,8/22/2020,Morning Consult,12000,lv,.1690826,0,43,42.45553,42.69371,T,68189,127711
2020,National,10/26/2020,Donald Trump,8/19/2020,8/21/2020,Morning Consult,12000,lv,.3428885,0,43,42.45553,42.71947,T,68188,127710
2020,National,10/26/2020,Donald Trump,8/18/2020,8/20/2020,Morning Consult,12000,lv,.173709,0,42,41.45772,41.77291,T,68187,127709
2020,National,10/26/2020,Donald Trump,8/17/2020,8/19/2020,Morning Consult,12000,lv,.1707695,0,43,42.45553,42.80319,T,68186,127708
2020,National,10/26/2020,Donald Trump,8/16/2020,8/18/2020,Morning Consult,12000,lv,.1579577,0,42,41.45772,41.80236,T,68185,127707
2020,National,10/26/2020,Donald Trump,8/15/2020,8/17/2020,Morning Consult,12000,lv,.2882159,0,43,42.45553,42.79236,T,68184,127706
2020,National,10/26/2020,Donald Trump,8/21/2020,8/23/2020,Léger,887,lv,.714707,0,40,41.68659,41.9048,"",68181,127700
2020,National,10/26/2020,Donald Trump,8/21/2020,8/23/2020,Morning Consult,13272,lv,.3675675,0,42,41.45772,41.6783,T,68180,127699
2020,National,10/26/2020,Donald Trump,8/21/2020,8/23/2020,YouGov,906,rv,.5169187,0,39,40.45916,40.67085,"",68172,127688
2020,National,10/26/2020,Donald Trump,8/20/2020,8/22/2020,YouGov,934,lv,.6188843,0,42,42.15369,42.38366,"",68166,127678
2020,National,10/26/2020,Donald Trump,8/21/2020,8/21/2020,Morning Consult,4377,lv,0,0,43,42.45553,42.68449,T,68162,127669
2020,National,10/26/2020,Donald Trump,8/17/2020,8/17/2020,Morning Consult,4141,lv,0,0,43,42.45553,42.79643,T,68161,127668
2020,National,10/26/2020,Donald Trump,8/19/2020,8/20/2020,Redfield & Wilton Strategies,1647,lv,.7973273,0,39.2,41.04445,41.31322,"",68160,127667
2020,National,10/26/2020,Donald Trump,8/15/2020,8/18/2020,Harris Insights & Analytics,2840,rv,.7920413,0,38,39.56179,39.90465,"",68151,127652
2020,National,10/26/2020,Donald Trump,8/14/2020,8/18/2020,Echelon Insights,1000,lv,.8386342,0,38.5,39.58018,39.91383,"",68136,127628
2020,National,10/26/2020,Donald Trump,8/13/2020,8/14/2020,Data for Progress,1143,lv,1.04459,0,41,39.89527,40.24176,"",68135,127624
2020,National,10/26/2020,Donald Trump,8/4/2020,8/10/2020,Morning Consult,2200,a,.0293945,0,36,37.19877,37.6966,"",68133,127621
2020,National,10/26/2020,Donald Trump,8/5/2020,8/14/2020,Morning Consult,3735,rv,.0841384,0,39,39.76874,40.14221,"",68131,127617
2020,National,10/26/2020,Donald Trump,8/14/2020,8/18/2020,Ipsos,1179,rv,.8530947,0,40,43.19155,43.53331,"",68123,127611
2020,National,10/26/2020,Donald Trump,8/12/2020,8/18/2020,Rasmussen Reports/Pulse Opinion Research,2500,lv,1.115553,0,44.06,42.25211,42.59286,"",68121,127598
2020,National,10/26/2020,Donald Trump,8/16/2020,8/18/2020,YouGov,1246,rv,.5955216,0,40,41.46671,41.80345,"",68120,127597
2020,National,10/26/2020,Donald Trump,8/11/2020,8/14/2020,Harris Insights & Analytics,2823,rv,.6308699,0,39,40.57072,40.90906,"",68117,127586
2020,National,10/26/2020,Donald Trump,8/14/2020,8/16/2020,Léger,1001,a,.5341852,0,35,38.37059,38.69564,"",68098,127560
2020,National,10/26/2020,Donald Trump,8/9/2020,8/11/2020,Morning Consult,12000,lv,.1951048,0,43,42.45553,42.88641,T,68096,127556
2020,National,10/26/2020,Donald Trump,8/14/2020,8/16/2020,Morning Consult,11809,lv,.1363994,0,43,42.45553,42.78982,T,68095,127555
2020,National,10/26/2020,Donald Trump,8/13/2020,8/15/2020,Morning Consult,12000,lv,.1318451,0,43,42.45553,42.78837,T,68094,127554
2020,National,10/26/2020,Donald Trump,8/12/2020,8/14/2020,Morning Consult,12000,lv,.1263365,0,42,41.45772,41.78742,T,68093,127553
2020,National,10/26/2020,Donald Trump,8/11/2020,8/13/2020,Morning Consult,12000,lv,.1111662,0,42,41.45772,41.80489,T,68092,127552
2020,National,10/26/2020,Donald Trump,8/10/2020,8/12/2020,Morning Consult,12000,lv,.2133512,0,43,42.45553,42.81719,T,68091,127551
2020,National,10/26/2020,Donald Trump,8/8/2020,8/10/2020,Morning Consult,12000,lv,.1923228,0,43,42.45553,42.92081,T,68090,127549
